Class,FileName,VertexCount,FaceCount,EdgeCount
Drum,D00193.obj,5680,11904,0
Drum,D00297.obj,5561,33351,0
Drum,D00298.obj,3708,7336,0
Drum,D00308.obj,2597,5378,0
Drum,D00375.obj,4790,30513,0
Drum,D00383.obj,3461,7208,0
Drum,D00404.obj,3284,6868,0
Drum,D00551.obj,4068,8324,0
Drum,D00557.obj,4181,8576,0
Drum,D00596.obj,3285,7034,0
Drum,D00709.obj,5312,10620,0
Drum,D00939.obj,5390,33603,0
Drum,D00951.obj,7993,50202,0
Drum,D00980.obj,5653,33699,0
Drum,D00982.obj,3307,6890,0
Fish,D00012.obj,4230,6966,0
Fish,D00022.obj,3912,6524,0
Fish,D00024.obj,3952,6672,0
Fish,D00030.obj,3760,6304,0
Fish,D00142.obj,3048,5286,0
Fish,D00165.obj,4264,7130,0
Fish,D00251.obj,4006,6628,0
Fish,D00293.obj,4062,6838,0
Fish,D00351.obj,3206,5549,0
Fish,D00398.obj,3810,6412,0
Fish,D00450.obj,3774,6348,0
Fish,D00535.obj,3934,6652,0
Fish,D00633.obj,3712,6334,0
Fish,D00636.obj,3374,5704,0
Fish,D00643.obj,3928,6526,0
Fish,D00682.obj,3898,6672,0
Fish,D00748.obj,5046,8098,0
Fish,D00763.obj,4122,6824,0
Fish,D00850.obj,4380,7316,0
Fish,D00950.obj,3427,5798,0
FloorLamp,D00028.obj,3586,7110,0
FloorLamp,D00093.obj,3661,7472,0
FloorLamp,D00186.obj,7694,15316,0
FloorLamp,D00211.obj,5097,9970,0
FloorLamp,D00228.obj,2363,4714,0
FloorLamp,D00388.obj,3767,7212,0
FloorLamp,D00400.obj,9578,18962,0
FloorLamp,D00408.obj,3435,6725,0
FloorLamp,D00447.obj,4185,8344,0
FloorLamp,D00495.obj,4282,8487,0
FloorLamp,D00563.obj,11136,26964,0
FloorLamp,D00580.obj,23655,46274,0
FloorLamp,D00740.obj,2396,4776,0
FloorLamp,D00856.obj,3339,6672,0
FloorLamp,D00875.obj,15152,30052,0
FloorLamp,D00876.obj,14464,28920,0
FloorLamp,D00888.obj,3995,7984,0
FloorLamp,D00924.obj,17582,34872,0
FloorLamp,D00955.obj,8300,16560,0
FloorLamp,D00981.obj,3487,6820,0
FloorLamp,m617.obj,4440,8828,0
FloorLamp,m618.obj,3158,6304,0
FloorLamp,m619.obj,2843,5660,0
FloorLamp,m620.obj,5584,11058,0
FloorLamp,m621.obj,2472,4926,0
FloorLamp,m622.obj,2034,4024,0
FloorLamp,m623.obj,2616,5198,0
FloorLamp,m624.obj,2035,4054,0
Glasses,D00050.obj,5652,11300,0
Glasses,D00201.obj,6519,12656,0
Glasses,D00225.obj,3300,6516,0
Glasses,D00432.obj,3613,6974,0
Glasses,D00475.obj,3431,6828,0
Glasses,D00507.obj,5652,11300,0
Glasses,D00560.obj,4230,8368,0
Glasses,D00575.obj,16468,32776,0
Glasses,D00630.obj,3019,5960,0
Glasses,D00640.obj,12793,25604,0
Glasses,D00656.obj,2484,7477,0
Glasses,D00660.obj,9290,18568,0
Glasses,D00717.obj,4513,8978,0
Glasses,D00730.obj,3174,6336,0
Glasses,D00813.obj,2608,5173,0
Glasses,D00816.obj,15152,30220,0
Glasses,D00877.obj,2711,5147,0
Glasses,D00883.obj,2804,5504,0
Glasses,D00937.obj,3590,7186,0
Glasses,D00994.obj,2198,4312,0
Guitar,D00023.obj,3655,7019,0
Guitar,D00041.obj,27250,50370,0
Guitar,D00076.obj,8888,17465,0
Guitar,D00097.obj,4125,8158,0
Guitar,D00124.obj,2391,4366,0
Guitar,D00222.obj,2345,4552,0
Guitar,D00232.obj,6143,12079,0
Guitar,D00335.obj,32762,64993,0
Guitar,D00374.obj,2892,5403,0
Guitar,D00414.obj,2121,3983,0
Guitar,D00416.obj,4694,9011,0
Guitar,D00461.obj,8636,16932,0
Guitar,D00464.obj,3016,5657,0
Guitar,D00494.obj,24669,47406,0
Guitar,D00534.obj,3619,7081,0
Guitar,D00549.obj,10265,20088,0
Guitar,D00645.obj,2175,4213,0
Guitar,D00655.obj,5530,10792,0
Guitar,D00844.obj,7614,13769,0
Guitar,D00849.obj,29451,58075,0
Gun,D00103.obj,2562,5098,0
Gun,D00137.obj,5308,10332,0
Gun,D00140.obj,4462,8734,0
Gun,D00153.obj,4137,8250,0
Gun,D00161.obj,2717,5402,0
Gun,D00204.obj,4978,10640,0
Gun,D00207.obj,16140,31896,0
Gun,D00209.obj,3278,6484,0
Gun,D00239.obj,2121,4229,0
Gun,D00244.obj,3566,7080,0
Gun,D00282.obj,3835,7618,0
Gun,D00368.obj,4651,9270,0
Gun,D00425.obj,10850,21237,0
Gun,D00477.obj,2863,5458,0
Gun,D00606.obj,3338,6668,0
Gun,D00802.obj,2249,4462,0
Gun,D00819.obj,17250,34169,0
Gun,D00826.obj,11855,23596,0
Gun,D00929.obj,4278,8480,0
Gun,D00972.obj,28389,56644,0
Gun,m648.obj,3865,7682,0
Gun,m649.obj,2773,5038,0
Gun,m650.obj,4309,7869,0
Gun,m651.obj,3694,7076,0
Gun,m652.obj,4950,10198,0
Gun,m653.obj,2162,4300,0
Gun,m654.obj,3864,7688,0
Gun,m655.obj,2122,4220,0
Gun,m656.obj,15589,31098,0
Gun,m657.obj,18283,36520,0
Gun,m658.obj,3656,7274,0
Gun,m659.obj,2842,5583,0
Gun,m660.obj,2913,5239,0
Gun,m661.obj,3621,7099,0
Gun,m662.obj,4399,8651,0
Gun,m663.obj,4659,9219,0
Gun,m664.obj,4651,9270,0
Gun,m665.obj,4407,8530,0
Gun,m666.obj,13366,26860,0
Gun,m667.obj,3849,7558,0
Gun,m668.obj,2299,4288,0
Gun,m669.obj,2439,4526,0
Gun,m670.obj,3285,6538,0
Gun,m671.obj,2980,5876,0
Gun,m672.obj,3072,6116,0
Gun,m674.obj,7722,15199,0
Gun,m675.obj,3315,6309,0
Gun,m676.obj,3445,6806,0
Gun,m677.obj,3326,6615,0
Gun,m678.obj,2855,5363,0
Gun,m679.obj,2003,3774,0
Gun,m680.obj,2823,5500,0
Gun,m681.obj,2624,5154,0
Gun,m682.obj,3300,6383,0
Gun,m683.obj,2039,3994,0
Gun,m684.obj,27863,55628,0
Gun,m685.obj,2932,5846,0
Gun,m686.obj,3710,7881,0
Hand,D01006.obj,7929,15855,0
Hand,D01020.obj,8524,17044,0
Hand,D01022.obj,2596,5188,0
Hand,D01024.obj,6521,13018,0
Hand,D01041.obj,5033,9681,0
Hand,D01060.obj,5097,9806,0
Hand,D01074.obj,6161,12312,0
Hand,D01093.obj,8471,16938,0
Hand,D01097.obj,6191,12378,0
Hand,D01106.obj,2248,4466,0
Hand,D01117.obj,6038,12072,0
Hand,D01118.obj,4920,9836,0
Hand,D01153.obj,25001,49998,0
Hand,D01162.obj,4638,9272,0
Hand,D01170.obj,4905,9806,0
Hand,D01172.obj,43386,86361,0
Hand,D01193.obj,5779,11554,0
Hand,D01197.obj,7112,14220,0
Hand,D01198.obj,3927,7850,0
Hand,D01200.obj,7314,14624,0
Hand,m323.obj,43386,86361,0
Hand,m324.obj,25001,49998,0
Hand,m325.obj,5027,9669,0
Hand,m326.obj,5097,9806,0
Hand,m327.obj,5778,11552,0
Hand,m328.obj,6038,12072,0
Hand,m329.obj,6191,12378,0
Hand,m330.obj,2593,5182,0
Hand,m331.obj,6161,12312,0
Hand,m332.obj,4638,9272,0
Hand,m333.obj,3916,7828,0
Hand,m334.obj,6521,13018,0
Hand,m335.obj,7929,15855,0
Hand,m336.obj,4921,9838,0
Hand,m337.obj,3927,7850,0
Hand,m338.obj,4907,9810,0
Hand,m339.obj,2248,4466,0
Hat,m1627.obj,2611,5202,0
Hat,m1628.obj,2937,5105,0
Hat,m1629.obj,2388,4284,0
Hat,m1630.obj,6554,13104,0
Hat,m1631.obj,2048,3411,0
Hat,m1632.obj,4539,9206,0
Hat,m1633.obj,3762,7263,0
Hat,m1634.obj,5814,11562,0
Hat,m1635.obj,5071,10190,0
Hat,m1636.obj,5009,10014,0
Hat,m1637.obj,3906,7808,0
Hat,m1638.obj,8796,17640,0
Hat,m1639.obj,2029,4000,0
Hat,m1640.obj,3967,7930,0
Hat,m1641.obj,4237,8462,0
Helicopter,D00038.obj,13309,25129,0
Helicopter,D00191.obj,4498,8476,0
Helicopter,D00361.obj,26850,51403,0
Helicopter,D00397.obj,5207,7990,0
Helicopter,D00423.obj,2335,4614,0
Helicopter,D00470.obj,2656,5158,0
Helicopter,D00471.obj,10985,20598,0
Helicopter,D00473.obj,4496,8027,0
Helicopter,D00498.obj,3322,6828,0
Helicopter,D00500.obj,8944,16677,0
Helicopter,D00502.obj,2740,5138,0
Helicopter,D00644.obj,35044,70103,0
Helicopter,D00658.obj,2770,4664,0
Helicopter,D00751.obj,17617,34164,0
Helicopter,D00796.obj,3206,6336,0
Helicopter,D00820.obj,2688,4000,0
Helicopter,D00868.obj,3738,7217,0
Helicopter,D00977.obj,5429,8498,0
Helicopter,D00986.obj,3045,5772,0
Helicopter,D00991.obj,2970,5306,0
Helicopter,m1302.obj,2192,4056,0
Helicopter,m1304.obj,2785,5538,0
Helicopter,m1305.obj,7105,14168,0
Helicopter,m1306.obj,8547,17806,0
Helicopter,m1307.obj,17518,34708,0
Helicopter,m1308.obj,58357,116703,0
Helicopter,m1309.obj,2046,3460,0
Helicopter,m1310.obj,2313,4570,0
Helicopter,m1311.obj,3175,6346,0
Helicopter,m1312.obj,3317,6558,0
Helicopter,m1313.obj,3667,7040,0
Helicopter,m1314.obj,3823,7312,0
Helicopter,m1315.obj,3576,6920,0
Helicopter,m1316.obj,2605,5055,0
Helicopter,m1317.obj,3052,5782,0
Helicopter,m1318.obj,2306,4327,0
Helicopter,m1319.obj,2531,4862,0
Helicopter,m1320.obj,7627,14166,0
Helicopter,m1321.obj,2727,5138,0
Helicopter,m1322.obj,3063,6046,0
Helicopter,m1323.obj,5729,10656,0
Helicopter,m1325.obj,2694,4621,0
Helicopter,m1326.obj,2796,4824,0
Helicopter,m1327.obj,7414,14167,0
Helicopter,m1328.obj,3218,6448,0
Helicopter,m1329.obj,3674,7208,0
Helicopter,m1330.obj,2072,4104,0
Helicopter,m1332.obj,2623,5092,0
Helicopter,m1333.obj,2626,5286,0
Helicopter,m1334.obj,4240,8498,0
Helicopter,m1336.obj,2940,5808,0
House,D00001.obj,46252,90161,0
House,D00044.obj,10194,19412,0
House,D00091.obj,3698,6834,0
House,D00095.obj,3484,6902,0
House,D00286.obj,28394,62973,0
House,D00325.obj,8465,16975,0
House,D00359.obj,34797,66144,0
House,D00389.obj,27486,50407,0
House,D00415.obj,25131,46904,0
House,D00454.obj,5500,10208,0
House,D00568.obj,2852,5384,0
House,D00574.obj,15615,68220,0
House,D00665.obj,3261,5476,0
House,D00873.obj,6349,13009,0
House,D00889.obj,2041,4062,0
House,D00901.obj,17182,40698,0
House,D00903.obj,28000,55333,0
House,D00941.obj,8511,15800,0
House,D00946.obj,7306,15272,0
House,D00965.obj,3292,5938,0
House,m423.obj,3944,7668,0
House,m429.obj,14312,27982,0
House,m430.obj,3155,5752,0
House,m431.obj,3744,5894,0
House,m432.obj,3058,5617,0
House,m433.obj,2380,4236,0
House,m434.obj,2677,5128,0
House,m435.obj,2648,4948,0
House,m436.obj,4877,8530,0
House,m439.obj,2321,4462,0
House,m440.obj,4109,8302,0
House,m441.obj,2086,2283,0
House,m443.obj,2458,4334,0
House,m446.obj,20397,35236,0
House,m447.obj,3652,6654,0
House,m448.obj,2401,4726,0
House,m449.obj,6499,12392,0
House,m451.obj,2390,4724,0
House,m452.obj,2553,5103,0
House,m453.obj,2384,5114,0
House,m454.obj,4297,7526,0
House,m456.obj,4062,6362,0
House,m457.obj,2458,4334,0
House,m460.obj,4748,8520,0
House,m461.obj,2340,4634,0
House,m462.obj,2985,5582,0
HumanHead,D00013.obj,5243,30981,0
HumanHead,D00061.obj,2093,13146,0
HumanHead,D00072.obj,5284,31161,0
HumanHead,D00106.obj,5276,31296,0
HumanHead,D00131.obj,5161,30666,0
HumanHead,D00205.obj,3085,6070,0
HumanHead,D00313.obj,6146,36864,0
HumanHead,D00434.obj,4296,24864,0
HumanHead,D00487.obj,3224,19092,0
HumanHead,D00488.obj,6211,37047,0
HumanHead,D00566.obj,4609,9026,0
HumanHead,D00578.obj,7968,47469,0
HumanHead,D00591.obj,5167,30336,0
HumanHead,D00610.obj,4438,26382,0
HumanHead,D00629.obj,3490,19104,0
HumanHead,D00653.obj,2885,17058,0
HumanHead,D00690.obj,4769,28086,0
HumanHead,D00758.obj,3316,6527,0
HumanHead,D00910.obj,3814,7649,0
HumanHead,D00984.obj,2319,13848,0
HumanHead,m340.obj,5482,10871,0
HumanHead,m341.obj,4842,9460,0
HumanHead,m342.obj,4254,7905,0
HumanHead,m343.obj,4987,9672,0
HumanHead,m344.obj,5214,9828,0
HumanHead,m345.obj,2687,4801,0
HumanHead,m346.obj,4742,9335,0
HumanHead,m347.obj,2284,4214,0
HumanHead,m348.obj,9148,18008,0
HumanHead,m349.obj,26749,51801,0
HumanHead,m350.obj,2034,3946,0
HumanHead,m351.obj,2651,5086,0
HumanHead,m352.obj,4932,9472,0
HumanHead,m353.obj,7896,15788,0
HumanHead,m354.obj,2880,5750,0
HumanHead,m355.obj,17358,34712,0
HumanHead,m356.obj,2251,4497,0
HumanHead,m357.obj,2865,5724,0
HumanHead,m358.obj,3867,7576,0
HumanHead,m359.obj,5688,11265,0
HumanHead,m360.obj,3598,7192,0
HumanHead,m361.obj,4973,9712,0
HumanHead,m362.obj,2525,5038,0
HumanHead,m363.obj,4857,9482,0
HumanHead,m364.obj,3358,6486,0
HumanHead,m365.obj,17666,35328,0
HumanHead,m366.obj,3000,5937,0
HumanHead,m367.obj,3594,6986,0
HumanHead,m368.obj,2991,5728,0
HumanHead,m369.obj,9843,19492,0
HumanHead,m370.obj,5641,10543,0
Humanoid,m118.obj,4350,8552,0
Humanoid,m119.obj,4086,7976,0
Humanoid,m120.obj,4405,8591,0
Humanoid,m121.obj,4274,8371,0
Humanoid,m122.obj,3978,7773,0
Humanoid,m123.obj,4190,8217,0
Humanoid,m124.obj,4351,8417,0
Humanoid,m125.obj,4384,8768,0
Humanoid,m126.obj,4204,8110,0
Humanoid,m128.obj,4104,8015,0
Humanoid,m129.obj,3622,6879,0
Humanoid,m130.obj,2103,4017,0
Humanoid,m131.obj,2012,3012,0
Humanoid,m132.obj,2537,4049,0
Humanoid,m133.obj,2344,4253,0
Humanoid,m134.obj,3544,6685,0
Humanoid,m135.obj,4579,8899,0
Humanoid,m136.obj,4100,7981,0
Humanoid,m137.obj,4446,8870,0
Humanoid,m138.obj,7401,14776,0
Humanoid,m139.obj,12180,24200,0
Humanoid,m140.obj,9060,18110,0
Humanoid,m141.obj,2012,3012,0
Humanoid,m143.obj,5647,10737,0
Humanoid,m144.obj,2340,4650,0
Humanoid,m145.obj,12758,25506,0
Humanoid,m146.obj,2244,3460,0
Humanoid,m147.obj,4677,8559,0
Humanoid,m148.obj,3964,7707,0
Humanoid,m149.obj,17338,34666,0
Humanoid,m150.obj,2001,3012,0
Humanoid,m151.obj,2996,5954,0
Humanoid,m152.obj,10694,20512,0
Humanoid,m153.obj,10332,18858,0
Humanoid,m154.obj,5045,9762,0
Humanoid,m155.obj,3424,6844,0
Humanoid,m156.obj,16776,33324,0
Humanoid,m157.obj,2640,5216,0
Humanoid,m158.obj,4036,7926,0
Humanoid,m159.obj,4793,9341,0
Humanoid,m160.obj,2799,5413,0
Humanoid,m161.obj,5132,9933,0
Humanoid,m162.obj,3581,6988,0
Humanoid,m163.obj,5271,10290,0
Humanoid,m164.obj,2504,4948,0
Humanoid,m165.obj,4909,9396,0
Humanoid,m166.obj,4730,9146,0
Humanoid,m167.obj,5223,10426,0
Humanoid,m168.obj,2640,5476,0
Humanoid,m169.obj,2540,4932,0
Humanoid,m170.obj,16052,32042,0
Humanoid,m171.obj,4958,9397,0
Humanoid,m172.obj,5028,9974,0
Humanoid,m173.obj,2724,5028,0
Humanoid,m174.obj,2652,5220,0
Humanoid,m175.obj,5000,9200,0
Humanoid,m176.obj,2482,4836,0
Humanoid,m177.obj,4710,9282,0
Humanoid,m178.obj,14603,29202,0
Humanoid,m179.obj,10733,21422,0
Humanoid,m180.obj,15088,29520,0
Humanoid,m181.obj,8520,16916,0
Humanoid,m182.obj,11090,22190,0
Humanoid,m183.obj,3618,7124,0
Humanoid,m184.obj,4042,7913,0
Humanoid,m185.obj,4570,8894,0
Humanoid,m186.obj,3181,5725,0
Humanoid,m187.obj,4572,9036,0
Humanoid,m188.obj,4252,8106,0
Humanoid,m189.obj,2962,5824,0
Humanoid,m190.obj,3068,5826,0
Humanoid,m191.obj,5923,11962,0
Humanoid,m192.obj,4067,7940,0
Humanoid,m193.obj,8616,17288,0
Humanoid,m194.obj,2244,3460,0
Humanoid,m195.obj,22608,44050,0
Humanoid,m196.obj,4049,7763,0
Humanoid,m197.obj,2010,3012,0
Humanoid,m198.obj,4657,19582,0
Humanoid,m199.obj,6540,12936,0
Humanoid,m202.obj,5843,11658,0
Humanoid,m203.obj,3843,7654,0
Humanoid,m204.obj,2238,4338,0
Humanoid,m205.obj,2792,5496,0
Humanoid,m206.obj,3070,5686,0
Humanoid,m207.obj,3238,5910,0
Humanoid,m208.obj,4090,8176,0
Humanoid,m210.obj,2916,5816,0
Humanoid,m211.obj,2640,5476,0
Humanoid,m212.obj,3315,6626,0
Humanoid,m213.obj,3986,7920,0
Humanoid,m214.obj,4262,8466,0
Humanoid,m215.obj,3318,6602,0
Humanoid,m216.obj,9272,17495,0
Humanoid,m217.obj,2774,5557,0
Humanoid,m218.obj,2303,4566,0
Humanoid,m219.obj,2884,7086,0
Humanoid,m220.obj,12911,25449,0
Humanoid,m221.obj,10576,21105,0
Humanoid,m222.obj,17338,34584,0
Humanoid,m223.obj,10473,20895,0
Humanoid,m224.obj,9623,19219,0
Humanoid,m226.obj,6368,12712,0
Humanoid,m227.obj,7015,15968,0
Humanoid,m228.obj,15201,33262,0
Humanoid,m229.obj,18097,35711,0
Humanoid,m230.obj,14796,28681,0
Humanoid,m231.obj,13022,24954,0
Humanoid,m232.obj,4815,9626,0
Humanoid,m233.obj,2434,4804,0
Humanoid,m234.obj,4040,7845,0
Humanoid,m235.obj,5285,10566,0
Humanoid,m236.obj,2841,5445,0
Humanoid,m237.obj,3681,7358,0
Humanoid,m238.obj,4735,8685,0
Humanoid,m239.obj,4535,8254,0
Humanoid,m240.obj,2377,4674,0
Humanoid,m241.obj,4650,8436,0
Humanoid,m242.obj,4614,8339,0
Humanoid,m243.obj,4647,8461,0
Humanoid,m244.obj,4745,8683,0
Humanoid,m245.obj,4785,8699,0
Humanoid,m246.obj,4408,8054,0
Humanoid,m248.obj,3583,6830,0
Humanoid,m249.obj,7970,15874,0
Humanoid,m250.obj,10589,20349,0
Humanoid,m251.obj,8077,16126,0
Humanoid,m252.obj,9698,19304,0
Humanoid,m253.obj,11806,23197,0
Humanoid,m254.obj,16082,31221,0
Humanoid,m255.obj,16854,35325,0
Humanoid,m256.obj,7303,14424,0
Humanoid,m257.obj,4400,8750,0
Humanoid,m258.obj,12410,24119,0
Humanoid,m259.obj,4290,8504,0
Humanoid,m260.obj,3377,6733,0
Humanoid,m261.obj,4499,8762,0
Humanoid,m262.obj,4127,8093,0
Humanoid,m263.obj,4412,8623,0
Humanoid,m264.obj,8798,17547,0
Humanoid,m265.obj,16267,32530,0
Humanoid,m266.obj,3026,6032,0
Insect,D00081.obj,2391,4734,0
Insect,D00082.obj,6502,12876,0
Insect,D00102.obj,2572,5046,0
Insect,D00109.obj,3248,5270,0
Insect,D00117.obj,5090,9732,0
Insect,D00136.obj,3999,7664,0
Insect,D00160.obj,2715,5382,0
Insect,D00180.obj,2572,5046,0
Insect,D00231.obj,4415,8776,0
Insect,D00291.obj,2816,5588,0
Insect,D00294.obj,2022,3100,0
Insect,D00309.obj,3991,7638,0
Insect,D00315.obj,3163,6270,0
Insect,D00333.obj,5923,11290,0
Insect,D00399.obj,2762,5295,0
Insect,D00430.obj,23399,46540,0
Insect,D00510.obj,2043,3978,0
Insect,D00590.obj,2274,4544,0
Insect,D00615.obj,2546,5088,0
Insect,D00662.obj,22657,41626,0
Insect,D00668.obj,15305,30554,0
Insect,D00672.obj,3334,5490,0
Insect,D00695.obj,2040,3996,0
Insect,D00713.obj,4515,9190,0
Insect,D00732.obj,12008,23932,0
Insect,D00734.obj,2907,5578,0
Insect,D00746.obj,4250,8324,0
Insect,D00752.obj,12528,25000,0
Insect,D00753.obj,10092,19952,0
Insect,D00774.obj,2294,4472,0
Insect,D00786.obj,2830,5358,0
Insect,D00787.obj,3006,4744,0
Insect,D00788.obj,6170,9662,0
Insect,D00806.obj,3878,7716,0
Insect,D00814.obj,2285,4474,0
Insect,D00855.obj,3087,6130,0
Insect,D00884.obj,22663,41626,0
Insect,D00895.obj,4173,15702,0
Insect,D00973.obj,7638,15145,0
Insect,D00989.obj,2718,5398,0
Insect,m0.obj,2079,4054,0
Insect,m1.obj,2625,5012,0
Insect,m10.obj,2286,4476,0
Insect,m11.obj,2265,4518,0
Insect,m12.obj,2734,5428,0
Insect,m13.obj,2840,5790,0
Insect,m14.obj,3526,6794,0
Insect,m15.obj,2263,4514,0
Insect,m16.obj,2666,5162,0
Insect,m17.obj,2453,4790,0
Insect,m18.obj,4250,8324,0
Insect,m19.obj,3334,5490,0
Insect,m2.obj,3495,6667,0
Insect,m20.obj,3034,5818,0
Insect,m21.obj,2823,5510,0
Insect,m22.obj,4572,9098,0
Insect,m23.obj,3857,7666,0
Insect,m24.obj,4917,9792,0
Insect,m25.obj,2260,4514,0
Insect,m26.obj,5266,10274,0
Insect,m3.obj,4040,8020,0
Insect,m4.obj,4346,8216,0
Insect,m6.obj,9184,17998,0
Insect,m7.obj,3429,6797,0
Insect,m8.obj,4157,7906,0
Insect,m9.obj,2789,5140,0
Jet,m1147.obj,3161,6389,0
Jet,m1149.obj,3003,5874,0
Jet,m1150.obj,3219,6429,0
Jet,m1151.obj,3643,7230,0
Jet,m1152.obj,3726,6881,0
Jet,m1153.obj,4292,8571,0
Jet,m1154.obj,2288,4536,0
Jet,m1155.obj,3680,5724,0
Jet,m1156.obj,2956,5600,0
Jet,m1157.obj,2288,4112,0
Jet,m1158.obj,2424,4724,0
Jet,m1159.obj,3726,6881,0
Jet,m1161.obj,2108,3000,0
Jet,m1162.obj,2868,5706,0
Jet,m1163.obj,2017,4250,0
Jet,m1165.obj,2310,4444,0
Jet,m1166.obj,2744,5598,0
Jet,m1167.obj,2838,3992,0
Jet,m1168.obj,4945,10124,0
Jet,m1169.obj,3723,7829,0
Jet,m1171.obj,3110,5622,0
Jet,m1172.obj,4258,8128,0
Jet,m1173.obj,2572,4856,0
Jet,m1174.obj,2706,5378,0
Jet,m1175.obj,2344,4592,0
Jet,m1176.obj,5037,9645,0
Jet,m1177.obj,4114,8210,0
Jet,m1178.obj,2603,5358,0
Jet,m1179.obj,2132,3664,0
Jet,m1180.obj,4098,8192,0
Jet,m1181.obj,3668,7338,0
Jet,m1182.obj,5541,11078,0
Jet,m1183.obj,4426,8308,0
Jet,m1184.obj,2005,3996,0
Jet,m1185.obj,4873,10001,0
Jet,m1187.obj,2466,4928,0
Jet,m1188.obj,2654,5288,0
Jet,m1190.obj,4331,8822,0
Jet,m1191.obj,2616,5052,0
Jet,m1193.obj,2360,4715,0
Jet,m1194.obj,3227,5986,0
Jet,m1195.obj,2536,4672,0
Jet,m1196.obj,3425,6432,0
Jet,m1197.obj,2267,4557,0
Jet,m1198.obj,2810,5750,0
Jet,m1199.obj,3744,7209,0
Jet,m1200.obj,2181,4330,0
Jet,m1201.obj,6739,11285,0
Jet,m1202.obj,4754,9472,0
Jet,m1204.obj,2931,5953,0
Jet,m1205.obj,3126,5784,0
Jet,m1207.obj,4107,8088,0
Jet,m1208.obj,5072,9827,0
Jet,m1209.obj,2128,4252,0
Jet,m1210.obj,5155,10288,0
Jet,m1211.obj,2455,4703,0
Jet,m1212.obj,3269,6221,0
Jet,m1213.obj,4746,9508,0
Jet,m1214.obj,2372,4716,0
Jet,m1215.obj,2029,4046,0
Jet,m1216.obj,2160,4315,0
Jet,m1217.obj,2580,5084,0
Jet,m1218.obj,2377,4537,0
Jet,m1219.obj,2033,4062,0
Jet,m1220.obj,3463,6913,0
Jet,m1221.obj,4879,9496,0
Jet,m1222.obj,2506,4864,0
Jet,m1223.obj,2627,5250,0
Jet,m1224.obj,4019,7700,0
Jet,m1225.obj,4448,8712,0
Jet,m1226.obj,3782,7560,0
Jet,m1227.obj,4169,7872,0
Jet,m1228.obj,4583,8392,0
Jet,m1229.obj,3388,6422,0
Jet,m1230.obj,2360,4325,0
Jet,m1231.obj,3282,6346,0
Jet,m1232.obj,4766,9540,0
Jet,m1233.obj,2822,5714,0
Jet,m1234.obj,2231,4477,0
Jet,m1235.obj,2013,4042,0
Jet,m1236.obj,3764,7699,0
Jet,m1237.obj,2212,4551,0
Jet,m1238.obj,4567,9157,0
Jet,m1239.obj,3633,6966,0
Jet,m1240.obj,4674,9404,0
Jet,m1241.obj,3130,5834,0
Jet,m1242.obj,2670,5062,0
Jet,m1243.obj,3019,6200,0
Jet,m1245.obj,2158,4312,0
Jet,m1246.obj,3225,6548,0
Jet,m1247.obj,2055,4106,0
Jet,m1248.obj,2982,5799,0
Jet,m1249.obj,2210,4416,0
Jet,m1250.obj,2539,4970,0
Jet,m1251.obj,3723,7829,0
Jet,m1252.obj,3062,4844,0
Jet,m1253.obj,2621,4842,0
Jet,m1255.obj,3167,6441,0
Jet,m1256.obj,9380,18326,0
Jet,m1257.obj,8795,17334,0
Jet,m1258.obj,2178,3588,0
Jet,m1259.obj,6739,11285,0
Jet,m1260.obj,6906,14563,0
Jet,m1261.obj,3128,5842,0
Jet,m1262.obj,3800,7172,0
Jet,m1263.obj,2411,4377,0
Jet,m1264.obj,2177,4022,0
Jet,m1265.obj,3982,7830,0
Jet,m1266.obj,3408,5808,0
Jet,m1267.obj,2970,5572,0
Jet,m1268.obj,3116,6050,0
Jet,m1269.obj,4828,9298,0
Jet,m1270.obj,3556,6894,0
Jet,m1271.obj,3215,6202,0
Jet,m1273.obj,3329,6567,0
Jet,m1274.obj,2577,4912,0
Jet,m1275.obj,3491,6692,0
Jet,m1276.obj,5060,9708,0
Jet,m1277.obj,2239,4224,0
Jet,m1278.obj,2304,4344,0
Jet,m1279.obj,2854,5388,0
Jet,m1280.obj,2016,3707,0
Jet,m1281.obj,3509,6804,0
Jet,m1282.obj,3561,6946,0
Jet,m1283.obj,2992,5708,0
Jet,m1284.obj,6270,11608,0
Jet,m1285.obj,2377,4556,0
Jet,m1286.obj,4111,7918,0
Jet,m1287.obj,3155,6021,0
Jet,m1288.obj,3425,6392,0
Jet,m1289.obj,5078,9746,0
Jet,m1290.obj,3129,5900,0
Jet,m1291.obj,2626,5004,0
Jet,m1292.obj,2911,5036,0
Jet,m1293.obj,3003,5689,0
Jet,m1294.obj,4352,8338,0
Jet,m1295.obj,3701,6886,0
Jet,m1296.obj,2353,4570,0
Jet,m1297.obj,2750,5101,0
Jet,m1298.obj,3924,7788,0
Jet,m1299.obj,5042,9504,0
Jet,m1300.obj,5940,11516,0
Jet,m1301.obj,3152,6300,0
Knife,D01015.obj,2216,4971,0
Knife,D01025.obj,3803,7660,0
Knife,D01032.obj,3782,7556,0
Knife,D01051.obj,4904,9902,0
Knife,D01054.obj,3762,7560,0
Knife,D01057.obj,3553,7132,0
Knife,D01063.obj,2986,6246,0
Knife,D01075.obj,3131,6276,0
Knife,D01077.obj,2201,4394,0
Knife,D01107.obj,2237,4463,0
Knife,D01119.obj,2581,5154,0
